,word,type,cefr,phon_br,phon_n_am,definition,example,uk,us
1865,suck,verb,c1,/sʌk/,/sʌk/,"to take liquid, air, etc. into your mouth by using the muscles of your lips",to suck the juice from an orange,suck_uk.mp3,suck_us.mp3
1866,sue,verb,c1,/suː/,/suː/,to make a claim against a person or an organization in court about something that they have said or done to harm you,They threatened to sue if the work was not completed.,sue_uk.mp3,sue_us.mp3
1867,suffering,noun,b2,/ˈsʌfərɪŋ/,/ˈsʌfərɪŋ/,physical or mental pain,Death finally brought an end to her suffering.,suffering_uk.mp3,suffering_us.mp3
1868,sufficient,adjective,b2,/səˈfɪʃnt/,/səˈfɪʃnt/,enough for a particular purpose; as much as you need,Allow sufficient time to get there.,sufficient_uk.mp3,sufficient_us.mp3
1869,sufficiently,adverb,b2,/səˈfɪʃntli/,/səˈfɪʃntli/,enough for a particular purpose; as much as you need,The following day she felt sufficiently well to go to work.,sufficiently_uk.mp3,sufficiently_us.mp3
1870,suicide,noun,c1,/ˈsuːɪsaɪd/,/ˈsuːɪsaɪd/,the act of killing yourself deliberately,to commit suicide,suicide_uk.mp3,suicide_us.mp3
1871,suite,noun,c1,/swiːt/,/swiːt/,"a set of rooms, especially in a hotel",a hotel/private/honeymoon suite,suite_uk.mp3,suite_us.mp3
1872,summit,noun,c1,/ˈsʌmɪt/,/ˈsʌmɪt/,"the highest point of something, especially the top of a mountain",We reached the summit at noon.,summit_uk.mp3,summit_us.mp3
1873,super,adjective,b2,/ˈsuːpə(r)/,/ˈsuːpər/,extremely good,a super meal,super_uk.mp3,super_us.mp3
1874,superb,adjective,c1,/suːˈpɜːb/,/suːˈpɜːrb/,excellent; of very good quality,a superb player,superb_uk.mp3,superb_us.mp3
1875,superior,adjective,c1,/suːˈpɪəriə(r)/,/suːˈpɪriər/,better in quality than somebody/something else; greater than somebody/something else,vastly superior,superior_uk.mp3,superior_us.mp3
1876,supervise,verb,c1,/ˈsuːpəvaɪz/,/ˈsuːpərvaɪz/,"to be in charge of somebody/something and make sure that everything is done correctly, safely, etc.","supervise (somebody/something), to supervise building work",supervise_uk.mp3,supervise_us.mp3
1877,supervision,noun,c1,/ˌsuːpəˈvɪʒn/,/ˌsuːpərˈvɪʒn/,"the work or activity involved in being in charge of somebody/something and making sure that everything is done correctly, safely, etc.",Very young children should not be left to play without supervision.,supervision_uk.mp3,supervision_us.mp3
1878,supervisor,noun,c1,/ˈsuːpəvaɪzə(r)/,/ˈsuːpərvaɪzər/,a person who supervises somebody/something,I have a meeting with my supervisor about my research topic.,supervisor_uk.mp3,supervisor_us.mp3
1879,supplement,noun,c1,/ˈsʌplɪmənt/,/ˈsʌplɪmənt/,a thing that is added to something else to improve or complete it,vitamin/dietary supplements (= vitamins and other foods eaten in addition to what you usually eat),supplement_uk.mp3,supplement_us.mp3
1880,supplement,verb,c1,/ˈsʌplɪment/,/ˈsʌplɪment/,to add something to something in order to improve it or make it more complete,"supplement something with something, a diet supplemented with vitamin pills",supplement_uk.mp3,supplement_us.mp3
1881,supportive,adjective,c1,/səˈpɔːtɪv/,/səˈpɔːrtɪv/,encouraging somebody or giving them help or sympathy,a supportive family,supportive_uk.mp3,supportive_us.mp3
1882,supposedly,adverb,c1,/səˈpəʊzɪdli/,/səˈpəʊzɪdli/,according to what is generally thought or believed but not known for certain,The novel is supposedly based on a true story.,supposedly_uk.mp3,supposedly_us.mp3
1883,suppress,verb,c1,/səˈpres/,/səˈpres/,"to put an end, often by force, to a group or an activity that is believed to threaten authority",The rebellion was brutally suppressed.,suppress_uk.mp3,suppress_us.mp3
1884,supreme,adjective,c1,/suˈpriːm/,/suˈpriːm/,highest in rank or position,the Supreme Commander of the armed forces,supreme_uk.mp3,supreme_us.mp3
1885,surge,noun,c1,/sɜːdʒ/,/sɜːrdʒ/,a sudden increase of a strong feeling,She felt a sudden surge of anger.,surge_uk.mp3,surge_us.mp3
1886,surge,verb,c1,/sɜːdʒ/,/sɜːrdʒ/,to move quickly and with force in a particular direction,The gates opened and the crowd surged forward.,surge_uk.mp3,surge_us.mp3
1887,surgeon,noun,b2,/ˈsɜːdʒən/,/ˈsɜːrdʒən/,a doctor who is trained to perform surgery (= medical operations that involve cutting open a person’s body),a brain/heart surgeon,surgeon_uk.mp3,surgeon_us.mp3
1888,surgical,adjective,c1,/ˈsɜːdʒɪkl/,/ˈsɜːrdʒɪkl/,used in or connected with surgery,surgical procedures,surgical_uk.mp3,surgical_us.mp3
1889,surplus,noun,c1,/ˈsɜːpləs/,/ˈsɜːrplʌs/,an amount that is extra or more than you need,food surpluses,surplus_uk.mp3,surplus_us.mp3
1890,surrender,verb,c1,/səˈrendə(r)/,/səˈrendər/,"to admit that you have been defeated and want to stop fighting; to allow yourself to be caught, taken prisoner, etc.",The rebel soldiers were forced to surrender.,surrender_uk.mp3,surrender_us.mp3
1891,surveillance,noun,c1,/sɜːˈveɪləns/,/sɜːrˈveɪləns/,the act of carefully watching a person suspected of a crime or a place where a crime may be committed,The police are keeping the suspects under constant surveillance.,surveillance_uk.mp3,surveillance_us.mp3
1892,survival,noun,b2,/səˈvaɪvl/,/sərˈvaɪvl/,"the state of continuing to live or exist, often despite difficulty or danger",the struggle/battle/fight for survival,survival_uk.mp3,survival_us.mp3
1893,survivor,noun,b2,/səˈvaɪvə(r)/,/sərˈvaɪvər/,"a person who continues to live, especially despite being nearly killed or experiencing great danger or difficulty",the sole/only survivor of the massacre,survivor_uk.mp3,survivor_us.mp3
1894,suspend,verb,b2,/səˈspend/,/səˈspend/,to hang something from something else,"be suspended from something, A lamp was suspended from the ceiling.",suspend_uk.mp3,suspend_us.mp3
1895,suspension,noun,c1,/səˈspenʃn/,/səˈspenʃn/,"the act of officially removing somebody from their job, school, team, etc. for a period of time, usually as a punishment",suspension from school,suspension_uk.mp3,suspension_us.mp3
1896,suspicion,noun,c1,/səˈspɪʃn/,/səˈspɪʃn/,"a feeling that somebody has done something wrong, illegal or dishonest, even though you have no proof",They drove away slowly to avoid arousing suspicion.,suspicion_uk.mp3,suspicion_us.mp3
1897,suspicious,adjective,c1,/səˈspɪʃəs/,/səˈspɪʃəs/,"feeling that somebody has done something wrong, illegal or dishonest, without having any proof",They became suspicious of his behaviour and contacted the police.,suspicious_uk.mp3,suspicious_us.mp3
1898,sustain,verb,c1,/səˈsteɪn/,/səˈsteɪn/,to provide enough of what somebody/something needs in order to live or exist,Which planets can sustain life?,sustain_uk.mp3,sustain_us.mp3
1899,sustainable,adjective,b2,/səˈsteɪnəbl/,/səˈsteɪnəbl/,involving the use of natural products and energy in a way that does not harm the environment,sustainable forest management,sustainable_uk.mp3,sustainable_us.mp3
1900,swallow,verb,b2,/ˈswɒləʊ/,/ˈswɑːləʊ/,"to make food, drink, etc. go down your throat into your stomach","swallow (something), Always chew food well before swallowing it.",swallow_uk.mp3,swallow_us.mp3
1901,swing,noun,c1,/swɪŋ/,/swɪŋ/,a swinging movement or rhythm,He took a wild swing at the ball.,swing_uk.mp3,swing_us.mp3
1902,swing,verb,c1,/swɪŋ/,/swɪŋ/,to move backwards or forwards or from side to side while hanging from a fixed point; to make something do this,His arms swung as he walked.,swing_uk.mp3,swing_us.mp3
1903,sword,noun,c1,/sɔːd/,/sɔːrd/,a weapon with a long metal blade (= sharp cutting part) and a handle,to draw/sheathe a sword (= to take it out of/put it into its cover),sword_uk.mp3,sword_us.mp3
1904,symbolic,adjective,c1,/sɪmˈbɒlɪk/,/sɪmˈbɑːlɪk/,"containing symbols, or being used as a symbol",He shook his fist in a symbolic gesture of defiance.,symbolic_uk.mp3,symbolic_us.mp3
1905,sympathetic,adjective,b2,/ˌsɪmpəˈθetɪk/,/ˌsɪmpəˈθetɪk/,kind to somebody who is hurt or sad; showing that you understand and care about their problems,a sympathetic listener,sympathetic_uk.mp3,sympathetic_us.mp3
1906,syndrome,noun,c1,/ˈsɪndrəʊm/,/ˈsɪndrəʊm/,a set of physical conditions that show you have a particular disease or medical problem,PMS or premenstrual syndrome,syndrome_uk.mp3,syndrome_us.mp3
1907,synthesis,noun,c1,/ˈsɪnθəsɪs/,/ˈsɪnθəsɪs/,"the act of combining separate ideas, beliefs, styles, etc.; a mixture or combination of ideas, beliefs, styles, etc.","synthesis of A with B, the synthesis of art with everyday life",synthesis_uk.mp3,synthesis_us.mp3
1908,systematic,adjective,c1,/ˌsɪstəˈmætɪk/,/ˌsɪstəˈmætɪk/,"done according to a system or plan, in a complete, efficient or determined way",a systematic approach to solving the problem,systematic_uk.mp3,systematic_us.mp3
1909,tackle,noun,c1,/ˈtækl/,/ˈtækl/,"an act of trying to take the ball from an opponent in football (soccer), hockey, etc.; an act of knocking somebody to the ground, for example in rugby or American football ",He was booked for a late tackle on Torres.,tackle_uk.mp3,tackle_us.mp3
1910,tackle,verb,b2,/ˈtækl/,/ˈtækl/,to make a determined effort to deal with a difficult problem or situation,The government is determined to tackle inflation.,tackle_uk.mp3,tackle_us.mp3
1911,tactic,noun,c1,/ˈtæktɪk/,/ˈtæktɪk/,the particular method you use to achieve something,They tried all kinds of tactics to get us to go.,tactic_uk.mp3,tactic_us.mp3
1912,tactical,adjective,c1,/ˈtæktɪkl/,/ˈtæktɪkl/,connected with the particular method you use to achieve something,tactical planning,tactical_uk.mp3,tactical_us.mp3
1913,tag,noun,b2,/tæɡ/,/tæɡ/,"a small piece of paper, cloth, plastic, etc. attached to something to identify it or give information about it",He put name tags on all his shirts.,tag_uk.mp3,tag_us.mp3
1914,tag,verb,b2,/tæɡ/,/tæɡ/,to fasten a tag onto something/somebody,Each animal was tagged with a number for identification.,tag_uk.mp3,tag_us.mp3
1915,tap,noun,b2,/tæp/,/tæp/,a device for controlling the flow of water from a pipe into a bath or sink,bath taps,tap_uk.mp3,tap_us.mp3
1916,tap,verb,b2,/tæp/,/tæp/,to hit somebody/something quickly and lightly,"tap (away) (at something), Someone tapped at the door.",tap_uk.mp3,tap_us.mp3
1917,taxpayer,noun,c1,/ˈtækspeɪə(r)/,/ˈtækspeɪər/,"a person who pays tax to the government, especially on the money that they earn",Hundreds of thousands of pounds of taxpayers' money (= money paid in taxes) have been spent on the project.,taxpayer_uk.mp3,taxpayer_us.mp3
1918,technological,adjective,b2,/ˌteknəˈlɒdʒɪkl/,/ˌteknəˈlɑːdʒɪkl/,connected with technology ,technological advances,technological_uk.mp3,technological_us.mp3
1919,teens,noun,b2,/tiːnz/,/tiːnz/,the years of a person’s life when they are between 13 and 19 years old,"in your teens, She began writing poetry in her teens.",teens_uk.mp3,teens_us.mp3
1920,temple,noun,b2,/ˈtempl/,/ˈtempl/,"a building used for religious worship, especially in religions other than Christianity",the Temple of Diana at Ephesus,temple_uk.mp3,temple_us.mp3
1921,temporarily,adverb,b2,/ˈtemprərəli/,/ˌtempəˈrerəli/,in a way that lasts or is intended to last or be used only for a short time; in a way that is not permanent,We regret this service is temporarily unavailable.,temporarily_uk.mp3,temporarily_us.mp3
1922,tempt,verb,c1,/tempt/,/tempt/,"to attract somebody or make somebody want to do or have something, even if they know it is wrong","tempt somebody, I was tempted by the dessert menu.",tempt_uk.mp3,tempt_us.mp3
1923,tenant,noun,c1,/ˈtenənt/,/ˈtenənt/,"a person who pays rent for the use of a room, building, land, etc. to the person who owns it",They had evicted their tenants for non-payment of rent.,tenant_uk.mp3,tenant_us.mp3
1924,tendency,noun,b2,/ˈtendənsi/,/ˈtendənsi/,"if somebody/something has a particular tendency, they are likely to behave or act in a particular way",to display artistic tendencies,tendency_uk.mp3,tendency_us.mp3
1925,tender,adjective,c1,/ˈtendə(r)/,/ˈtendər/,"kind, gentle and loving",tender words,tender_uk.mp3,tender_us.mp3
1926,tension,noun,b2,/ˈtenʃn/,/ˈtenʃn/,"a situation in which people do not trust each other, or feel unfriendly towards each other, and that may cause them to attack each other",There is mounting tension along the border.,tension_uk.mp3,tension_us.mp3
1927,tenure,noun,c1,/ˈtenjə(r)/,/ˈtenjər/,"the period of time when somebody holds an important job, especially a political one; the act of holding an important job",his four-year tenure as president,tenure_uk.mp3,tenure_us.mp3
1928,terminal,adjective,c1,/ˈtɜːmɪnl/,/ˈtɜːrmɪnl/,"that cannot be cured and will lead to death, often slowly",He has terminal lung cancer.,terminal_uk.mp3,terminal_us.mp3
1929,terminal,noun,b2,/ˈtɜːmɪnl/,/ˈtɜːrmɪnl/,a building or set of buildings at an airport where passengers arrive and leave,A second terminal was opened last year.,terminal_uk.mp3,terminal_us.mp3
1930,terminate,verb,c1,/ˈtɜːmɪneɪt/,/ˈtɜːrmɪneɪt/,to end; to make something end,Your contract of employment terminates in December.,terminate_uk.mp3,terminate_us.mp3
1931,terms,noun,b2,/tɜːmz/,/tɜːrmz/,"the conditions that people offer, demand or accept when they make an agreement, an arrangement or a contract",peace terms,terms_uk.mp3,terms_us.mp3
1932,terrain,noun,c1,/təˈreɪn/,/təˈreɪn/,"used to refer to an area of land when you are mentioning its natural features, for example, if it is rough, flat, etc.",difficult/rough/mountainous terrain,terrain_uk.mp3,terrain_us.mp3
1933,terribly,adverb,b2,/ˈterəbli/,/ˈterəbli/,very,I'm terribly sorry—did I hurt you?,terribly_uk.mp3,terribly_us.mp3
1934,terrific,adjective,c1,/təˈrɪfɪk/,/təˈrɪfɪk/,excellent; wonderful,I feel absolutely terrific today!,terrific_uk.mp3,terrific_us.mp3
1935,terrify,verb,b2,/ˈterɪfaɪ/,/ˈterɪfaɪ/,to make somebody feel extremely frightened,"terrify somebody, Flying terrifies her.",terrify_uk.mp3,terrify_us.mp3
1936,territory,noun,b2,/ˈterətri/,/ˈterətɔːri/,land that is under the control of a particular country or political leader,enemy/disputed/foreign territory,territory_uk.mp3,territory_us.mp3
1937,terror,noun,b2,/ˈterə(r)/,/ˈterər/,a feeling of extreme fear,a feeling of sheer/pure terror,terror_uk.mp3,terror_us.mp3
1938,terrorism,noun,b2,/ˈterərɪzəm/,/ˈterərɪzəm/,the use of violent action in order to achieve political aims or to force a government to act,an act of terrorism,terrorism_uk.mp3,terrorism_us.mp3
1939,terrorist,noun,b2,/ˈterərɪst/,/ˈterərɪst/,a person who takes part in terrorism,The terrorists are threatening to blow up the plane.,terrorist_uk.mp3,terrorist_us.mp3
1940,testify,verb,c1,/ˈtestɪfaɪ/,/ˈtestɪfaɪ/,"to make a statement that something happened or that something is true, especially as a witness in court","testify against somebody/something, She refused to testify against her husband.",testify_uk.mp3,testify_us.mp3
1941,testimony,noun,c1,/ˈtestɪməni/,/ˈtestɪməʊni/,a thing that shows that something else exists or is true,This increase in exports bears testimony to the successes of industry.,testimony_uk.mp3,testimony_us.mp3
1942,testing,noun,b2,/ˈtestɪŋ/,/ˈtestɪŋ/,"the activity of testing somebody/something in order to find something out, see if it works, etc.",nuclear testing,testing_uk.mp3,testing_us.mp3
1943,textbook,noun,b2,/ˈtekstbʊk/,/ˈtekstbʊk/,a book that teaches a particular subject and that is used especially in schools and colleges,a school/medical/history textbook,textbook_uk.mp3,textbook_us.mp3
